Event	ID	Name			Wwise Object Path	Notes
	77593050	NPC_Male_Spawn			\Default Work Unit\NPC_Male_Spawn	
	287027837	NPC_Male_Jump			\Default Work Unit\NPC_Male_Jump	
	334853465	Mega_Rush_Start			\Default Work Unit\Mega_Rush_Start	
	483458994	PLayer_02_FS_Stop			\Default Work Unit\PLayer_02_FS_Stop	
	487004186	Player_02_FS_Start			\Default Work Unit\Player_02_FS_Start	
	597954154	Mega_Rush_End			\Default Work Unit\Mega_Rush_End	
	759310649	Player_01_FS_Stop			\Default Work Unit\Player_01_FS_Stop	
	782281652	Players_Fail			\Default Work Unit\Players_Fail	
	878465777	NPC_Female_Spawn			\Default Work Unit\NPC_Female_Spawn	
	1211834369	Music_UI_End			\Default Work Unit\Music_UI_End	
	1739715032	Music_Ingame_End			\Default Work Unit\Music_Ingame_End	
	1913560963	Music_Ingame_Start			\Default Work Unit\Music_Ingame_Start	
	1916826459	Player_01_FS_Start			\Default Work Unit\Player_01_FS_Start	
	2402349331	Body_Fall_Concrete			\Default Work Unit\Body_Fall_Concrete	
	2942290752	Players_Headimpact			\Default Work Unit\Players_Headimpact	
	3075040611	NPC_Old_Jump			\Default Work Unit\NPC_Old_Jump	
	3358287209	Players_Success			\Default Work Unit\Players_Success	
	3473276980	NPC_Old_Spawn			\Default Work Unit\NPC_Old_Spawn	
	3704466344	NPC_Female_Jump			\Default Work Unit\NPC_Female_Jump	
	3832435954	Music_UI_Start			\Default Work Unit\Music_UI_Start	

Effect plug-ins	ID	Name	Type				Notes
	958600708	Player Sucess_007_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Player Sucess_007.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Players_Success\Player Sucess_007_flac		222540
	964499829	Footstep_Walking_Concrete_04	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Footstep_Walking_Concrete_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_02\Player_02_FS\Footstep_Walking_Concrete_04		27402
	987684530	Player2_Fail_005_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Player2_Fail_005.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Players_Fail\Player2_Fail_005_flac		341446
	997132956	Player2_Fail_002_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Player2_Fail_002.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Players_Fail\Player2_Fail_002_flac		287820
	1010320946	Body_Fall_Concrete_7	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Body_Fall_Concrete_7_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Body_Fall_Concrete\Body_Fall_Concrete_7		44152
	1018816703	Men_Scream_004_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Men_Scream_004.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPC_Old\NPC_Old_Jump\Men_Scream_004_flac		297444
	1029037610	Player2_Sucess_005_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Player2_Sucess_005.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Players_Success\Player2_Sucess_005_flac		219022
	1041783670	Body_Fall_Concrete_04	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Body_Fall_Concrete_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Body_Fall_Concrete\Body_Fall_Concrete_04		74814
	1049640488	Men_Scream_007_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Men_Scream_007.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPC_Male\NPC_Male_Jump\Men_Scream_007_flac		330942
	1059845682	Victim_fille_011_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Victim_fille_011.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPC_Female\NPC_Female_Jump\Victim_fille_011_flac		592326
	1065350338	Body_Fall_Concrete_1	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Body_Fall_Concrete_1_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Body_Fall_Concrete\Body_Fall_Concrete_1		27876
	1070147475	Player2_Fail_007_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Player2_Fail_007.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Players_Fail\Player2_Fail_007_flac		259646
	1072723722	Men_Help_Me_011_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Men_Help_Me_011.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPC_Old\NPC_Old_Spawn\Men_Help_Me_011_flac		313906
	1072943858	Men_Scream_002_flac	C:\Users\jérémi\Documents\Anaconda\Anaconda\.cache\Windows\SFX\Men_Scream_002.flac_DDC98EF4.wem		\Actor-Mixer Hierarchy\Default Work Unit\NPC_Old\NPC_Old_Jump\Men_Scream_002_flac		290510

